KeyID,ClusterGroup,Date,WeekDay,Month
489_cloc,9,2016-06-15,Wednesday,6
489_cloc,9,2016-05-06,Friday,5
489_cloc,9,2016-01-29,Friday,1
489_cloc,9,2016-05-16,Monday,5
489_cloc,9,2016-05-30,Monday,5
489_cloc,10,2016-10-28,Friday,10
489_cloc,10,2016-10-14,Friday,10
489_cloc,10,2016-06-20,Monday,6
489_cloc,10,2016-10-12,Wednesday,10
489_cloc,10,2016-10-10,Monday,10
489_cloc,10,2016-11-22,Tuesday,11
489_cloc,10,2016-11-11,Friday,11
489_cloc,10,2016-01-19,Tuesday,1
489_cloc,10,2016-11-21,Monday,11
489_cloc,10,2016-11-29,Tuesday,11
489_cloc,10,2016-01-07,Thursday,1
489_cloc,10,2016-09-12,Monday,9
489_cloc,10,2016-01-04,Monday,1
489_cloc,10,2016-12-22,Thursday,12
489_cloc,10,2016-05-20,Friday,5
489_cloc,10,2016-07-27,Wednesday,7
489_cloc,10,2016-07-15,Friday,7
489_cloc,10,2016-06-03,Friday,6
489_cloc,10,2016-07-02,Saturday,7
489_cloc,10,2016-10-27,Thursday,10
489_cloc,10,2016-11-25,Friday,11
489_cloc,10,2016-06-16,Thursday,6
489_cloc,10,2016-07-06,Wednesday,7
489_cloc,10,2016-06-17,Friday,6
489_cloc,10,2016-07-14,Thursday,7
489_cloc,10,2016-06-10,Friday,6
489_cloc,11,2016-07-07,Thursday,7
489_cloc,12,2016-07-11,Monday,7
489_cloc,13,2016-09-01,Thursday,9
489_cloc,14,2016-09-22,Thursday,9
489_cloc,14,2016-11-16,Wednesday,11
489_cloc,14,2016-09-26,Monday,9
489_cloc,14,2016-06-29,Wednesday,6
489_cloc,14,2016-09-15,Thursday,9
489_cloc,14,2016-09-02,Friday,9
489_cloc,14,2016-07-05,Tuesday,7
489_cloc,14,2016-10-11,Tuesday,10
489_cloc,14,2016-07-29,Friday,7
489_cloc,15,2016-10-25,Tuesday,10
489_cloc,15,2016-10-07,Friday,10
489_cloc,15,2016-11-14,Monday,11
489_cloc,15,2016-10-26,Wednesday,10
489_cloc,15,2016-11-07,Monday,11
489_cloc,15,2016-10-13,Thursday,10
489_cloc,15,2016-10-20,Thursday,10
489_cloc,15,2016-10-18,Tuesday,10
489_cloc,15,2016-09-21,Wednesday,9
489_cloc,15,2016-10-21,Friday,10
489_cloc,15,2016-09-19,Monday,9
489_cloc,15,2016-06-27,Monday,6
489_cloc,15,2016-07-01,Friday,7
489_cloc,15,2016-09-16,Friday,9
489_cloc,15,2016-11-28,Monday,11
489_cloc,15,2016-12-12,Monday,12
489_cloc,15,2016-09-13,Tuesday,9
489_cloc,15,2016-07-13,Wednesday,7
489_cloc,15,2016-09-07,Wednesday,9
489_cloc,15,2016-01-18,Monday,1
489_cloc,15,2016-12-02,Friday,12
489_cloc,15,2016-06-22,Wednesday,6
489_cloc,15,2016-06-30,Thursday,6
489_cloc,15,2016-12-16,Friday,12
489_cloc,16,2016-11-18,Friday,11
489_cloc,16,2016-06-14,Tuesday,6
489_cloc,16,2016-11-03,Thursday,11
489_cloc,16,2016-10-24,Monday,10
489_cloc,16,2016-02-09,Tuesday,2
489_cloc,16,2016-12-19,Monday,12
489_cloc,16,2016-01-13,Wednesday,1
489_cloc,16,2016-01-12,Tuesday,1
489_cloc,16,2016-11-17,Thursday,11
489_cloc,16,2016-11-24,Thursday,11
489_cloc,16,2016-11-10,Thursday,11
489_cloc,16,2016-07-25,Monday,7
489_cloc,16,2016-07-26,Tuesday,7
489_cloc,16,2016-09-23,Friday,9
489_cloc,16,2016-10-17,Monday,10
489_cloc,16,2016-12-05,Monday,12
489_cloc,17,2016-10-30,Sunday,10
